"_","Id","Name","AccountId","IsClosed","IsWon","Type","Industry__c","CloseDate","StageName","Lost_Reason__c","Lost_to_Competitor__c","With_Competitor__c","Won_Loss_Detail__c","Description"
"[Opportunity]","0060L00000h8RpiQAE","Madwire Media, LLC - 1/2017","001E000001FdcQGIAZ","true","false","New Business","Agency","2017-01-06","Closed Lost","Lost to Competitor","They have their own platform","Other","",""
"[Opportunity]","0060L00000h8Rv6QAE","Aamco Transmissions - 1/2018","001E000001cEPRiIAO","true","false","New Business","Retail","2018-01-31","Closed Lost","Reseller Opportunity","rep.com","Reputation.com","",""
"[Opportunity]","0060L00000h8T3zQAE","V3 Media Marketing - 12/2017","0010L00001on8caQAA","true","false","New Business","Software","2017-12-31","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060L00000i3GzhQAE","Solution21 - 5/2017","001E000001U0gdHIAR","true","false","New Business","Agency","2017-05-31","Closed Lost","Delayed Opportunity","","","","Met with Andrew. Ultimately, he's the decision maker as the VP of Digital .  He's looking at Yext and Local Moz.  Considering Yext for Review and Listings Management. Quoted $25/location.   Liked our Rankings, and said they have built a couple of programs and use 6 total to do rankings for their customers because it helps the customers psycholigically ""feel better"".. Asked if we can send out alerts  tied to images on social media.  Wants to track interactions with media posted by the brand for marketing KPI's.  Wants to use only the Review portion of Chatmeter and bring it in via API to their own dashboard.  Will ""probably"" start with 100 locations .  Wants to market it as Local SEO tool for doc offices. OR depending on price, may use the entire platform.  Need to come back with review only pricing, minimums and answer his Q about alerts for Media interactions."
"[Opportunity]","0060L00000i3H0GQAU","Ignited Results - 3/2017","001E000001fqHM5IAM","true","false","New Business","Agency","2017-03-13","Closed Lost","Customer Stopped Responding","","Other","","Churches: Up to 200 locs.  
Jon to pitch to head pastor and all will follow if he goes.  
We do NOT work with either of the church review sites BUT Google+, Yelp and FB will all suffice for now.  
Jon to pitch and a certain number will opt in.  

Seems like a great fit.  

Jon sounded like our pricing will not be an issue at all and he can lump into his cost easily."
"[Opportunity]","0060L00000i3H64QAE","MediaCom","001E000001FdcQeIAJ","true","false","New Business","Agency","2017-01-05","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","0060L00000i3NNIQA2","Strategic Properties - 2/2017","001E000001UjCcSIAV","true","false","New Business","Real Estate","2017-02-07","Closed Lost","Price/Budget","","","","12-7 . Started the call and Margarita identified 9 out of the 10 properties we audited that did NOT belong to her!  OMG.  She is not the dig marketing person, they are hiring a new one.  Proposed we do a new audit with her properties.  She agreed,  Will reschedule.  They are using nothing right now....She was not that savvy, claiming most her ""people"" looking at or living in her apartments don't use an iPhone because they ""can't afford it""."
"[Opportunity]","0060L00000i3NOkQAM","Watermark Retirement Living","001E000000jCN0iIAG","true","true","New Business","Healthcare","2016-11-30","Closed Won","","","","","Ryan - National Marketing Director

They have an internal marketing team with 8 employees that report directly up to Ryan

Digital marketing is a huge focus for them as of now. They are doing pay per click, for most locations and they are spending a lot.

They are currently using ReviewTrackers to monitor reviews. They have been using them for close to 2 years

40 locations across the US

Interested in reviews, listing management, review generation, and the SEO rank tracker

Loved the share feature in the platform for reviews and for media"
"[Opportunity]","0060L00000i3OH1QAM","The Brand Journalism Advantage - 1/2017","0010L00001jCWfPQAW","true","false","New Business","Agency","2017-01-19","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060L00000i3OH6QAM","CIP Management - b.good restaraunts & Stripped Pizza","0010L00001jCWgwQAG","true","true","New Business","Restaurant","2016-12-22","Closed Won","","","","","- Web lead. 1st pitch went well was then introduced to Jon Olin who oversees the entire marketing team in the US


- They have 7 locations oversees and 34 locations in the states

- Start up group (CIP Management) that invested in b.good restaurants

- Several locations are franchised however this would be a corporate buy

- They have locations in Switzerland and some of their team is based out there

- 41 restaurants currently and will be growing to 51 soon

- Interested in seeing our API documents; sending NDA to be signed.

- Currently has a loyalty program and is interested in reviewbuilder

- Interested in reputation management/monitoring

- Will be moving forward with listing management as well, they were unaware that this was a significant piece to SEO

- Has several unofficial FB pages & duplications

- They are vetting competitors and have looked at ReviewTrackers however they like us better

These are the folks I've talked to so far

1. Andy Zhou - Performance and Analytics
2. Jon Olinto - Decision Maker (Digital Marketing)
3. Kwame - Feedback & Data Strategy
4. Ori - Analytics
5. Jerry - Consumer relations
6. Austin - Analytics"
"[Opportunity]","0060L00000i3OqVQAU","Patrick Henry Creative Promotions - 3/2017","001E000001EqF60IAF","true","false","New Business","Agency","2017-03-31","Closed Lost","Price/Budget","","","",""
"[Opportunity]","0060L00000jNQpTQAW","Broadly - 6/2017","0010L00001mvPExQAM","true","false","New Business","Agency","2017-06-30","Closed Lost","Lost to Competitor","brightlocal","Other","",""
"[Opportunity]","0060L00000jNQusQAG","Orrstown bank - 9/2017","001E000001EqFAhIAN","true","false","New Business","Financial Services","2017-09-29","Closed Lost","Price/Budget","","","","6-7-15 . First meeting with Mark.  26 total branches mostly in PA area.. Just brought on an agency ""Webpage FX"" whom he says is taking care of all their local SEO. using Hootusite for SM monitoring, Wanted to know how we're better than Hootsuite. Knows his listings are a mess and didn't care for reviews. Very abrupt person and cit me off every chance he has to let me know banks are special and don't need local SEO optimization.  Sending deck and pricing."
"[Opportunity]","0060L00000jNR9EQAW","First Pointe Management Group - 11/2017","001E000001UjCbGIAV","true","false","New Business","Real Estate","2017-11-15","Closed Lost","Delayed Opportunity","","Other","",""
"[Opportunity]","0060L00000jNnCcQAK","Northwood Ravin - 8/2017","001E000001UjCbvIAF","true","false","New Business","Real Estate","2017-08-31","Closed Lost","Delayed Opportunity","","","","Kate uses Soci and Yext and Co-Star. Wants to improve local rankings and sees teh value. Needs to involve Digital marketing team. Wants a FU next week. Will look at their contract end dates."
"[Opportunity]","0060L00000jNo99QAC","Christopher & Banks - 8/2017","001E000001cEPbiIAG","true","false","New Business","Retail","2017-08-02","Closed Lost","No Show","","Yext","",""
"[Opportunity]","0060L00000jNpL0QAK","The Buntin Group - 12/2017","0010L00001jBZUdQAO","true","false","New Business","Agency","2017-12-07","Closed Lost","Price/Budget","","","",""
"[Opportunity]","0060L00000jNpbrQAC","wash depot holdings - 8/2017","001E000001EqFlAIAV","true","false","New Business","Automotive","2017-08-02","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060L00000jNpg8QAC","A.J. Dwoskin & Associates, Inc. - 7/2017","0010L00001mReViQAK","true","false","New Business","Multi-Family","2017-07-25","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060L00000jNs9NQAS","Medical Practice Builders - 7/2017","0010L00001n5asaQAA","true","false","New Business","Agency","2017-07-19","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060L00000h8T7wQAE","AutoZone - 5/2018","001E000000UvyhCIAR","true","false","New Business","Retail","2018-05-16","Closed Lost","Lost to Competitor","","","Reason Given: Other Decision Maker","1/5/17 Met with the team at Havas.  Michael, Kristin, Adelie, Jonathan.  Most the work they do for AutoZone is Paid Search, Campaign Execution, and Autozone views Havas as their ThinkTank Support System.  All folks on this team are pretty new - about 3 months with Havas.  Jonathan has been there the longest.  He handles their Community Management. Only for their brand pages, tho.  No time to handle all.  They then pass along any issues to AZ customer service.   Biggest issue is how do we deal with all the local pages and issues on the local level.  Asked how do we start and how do we operationalize it?  Called it a social CRM play.   Saw it as a great platform to mine data and solve problems.  Mentioned interest in ChatExec and asked how they set that up.  Would like to do reporting like:  Team has engaged in 1000 customer complaints. We were able to solve X amount.etc.. They saw our platform as fully comprehensive and robust.  Said AutoZone is very nitpicky and cost conscious.    Makes sense for them to be on the call with me and Alejandra on Monday.

First meeting with AutoZone team, outside of the Omnichannel Summit.   Met with Al Saltiel there - SVP Marketing & eCommerce, Customer Satisfaction.  He sent screenshots of our audit to this team, while we were sitting with him.  Alejandra (Director of Brand Marketing).  Louisa (marketing manager), Robyn (Director of Media and analytics and Mark - owns the Bazaarvoice relationship and Yext.  They also use Sprinklr.  Pointed out lots of opportunities for customer insight and selling them on ChatExec.  They identified they can't scale  their department to reply to all the reviews.  Right now just addressing Facebook brand page reviews.  Also showed them Media tab filled with a disgruntled employee posting lots of inappropriate  pictures they were aware of (because of our meeting with Al).  They want competitive Chatmeter vs. Yext vs. Sprinklr.  Alejandra has to report back to Al the end of this week and will follow up with her early next week.  They also want to David Mihm Local SEO article.   5,143 locations.  Their interest piqued when mentioned Napa Auto Parts responds to their reviews."
"[Opportunity]","0060L00000h8Tf5QAE","Belmont Village, L.P. - 3/2018","001E000000jCN2vIAG","true","false","New Business","Healthcare","2018-03-31","Closed Lost","Lost to Competitor","","Reputation.com","Reason Given: Features",""
"[Opportunity]","0060L00000h8ThGQAU","FleishmanHillard - 12/2017","001E000001gnxvOIAQ","true","false","New Business","Agency","2017-12-31","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060L00000h8UOyQAM","Micah West Consulting - 12/2017","0010L00001onA9SQAU","true","false","New Business","Agency","2017-12-31","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060L00000h8UZcQAM","Tundraland Home Improvements - 2/2018","0010L00001onAJhQAM","true","false","New Business","Local Services","2018-02-28","Closed Lost","Lost to Competitor","","Birdeye","Reason Given: Price",""
"[Opportunity]","0060L00000h8VbPQAU","BASK Digital Media - 1/2017","0010L00001on9uXQAQ","true","false","New Business","Agency","2017-01-07","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060L00000h8VccQAE","NPD Group - 1/2018","0010L00001mQrXoQAK","true","false","New Business","Agency","2018-01-31","Closed Lost","Delayed Opportunity","","","",""
